id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1194669561502715910,1194637016224407561,1573666394000,2019-11-13,18:33:14,CET,2892254642,guagnano_paolo,Paolo Guagnano,,Ciao grazie a te Gabriele a domani ciao,['gabriel85766922'],[],[],0,0,1,[],[],https://twitter.com/guagnano_paolo/status/1194669561502715910,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '2892254642', 'username': 'guagnano_paolo'}, {'user_id': '848522370654646272', 'username': 'Gabriel85766922'}]",,,,
1194669470654124033,1194660294234124298,1573666372000,2019-11-13,18:32:52,CET,2892254642,guagnano_paolo,Paolo Guagnano,,Grazie mille a te athina buon proseguimento di serata notte,['gkil_g'],[],[],0,0,1,[],[],https://twitter.com/guagnano_paolo/status/1194669470654124033,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '2892254642', 'username': 'guagnano_paolo'}, {'user_id': '3751687703', 'username': 'gkil_g'}]",,,,
1194668399940526085,1194668399940526085,1573666117000,2019-11-13,18:28:37,CET,924255642,aburzo,Augusto Burzo,,Foto appena pubblicata @ Pisticci  https://www.instagram.com/p/B40GJbwIAWZ/?igshid=m8p9ch9dtpei …,[],['https://www.instagram.com/p/B40GJbwIAWZ/?igshid=m8p9ch9dtpei'],[],0,0,0,[],[],https://twitter.com/ABurzo/status/1194668399940526085,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '924255642', 'username': 'ABurzo'}]",,,,
1194667299225120768,1193935807033335813,1573665854000,2019-11-13,18:24:14,CET,1192176464420069376,tommasoloruss11,Tommaso Lorusso,,Lavita non e'tua vero? pic.twitter.com/7X29R3HnHE,['adnkronos'],[],[],0,0,0,[],[],https://twitter.com/TommasoLoruss11/status/1194667299225120768,False,,1,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '1192176464420069376', 'username': 'TommasoLoruss11'}, {'user_id': '25676606', 'username': 'Adnkronos'}]",,,,
1194666553310162944,1193875230621683715,1573665676000,2019-11-13,18:21:16,CET,1192176464420069376,tommasoloruss11,Tommaso Lorusso,,"Mipare ke'tantte cose fanno finda di, non sapere pic.twitter.com/KOpcf6ke3O",['fanpage'],[],[],0,0,0,[],[],https://twitter.com/TommasoLoruss11/status/1194666553310162944,False,,1,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '1192176464420069376', 'username': 'TommasoLoruss11'}, {'user_id': '213254229', 'username': 'fanpage'}]",,,,
1194666290725761025,1194666290725761025,1573665614000,2019-11-13,18:20:14,CET,2563374081,barreto_gi,Giovana Barreto,,Como uma pessoa dessa consegue dormir ?????????,[],[],[],0,0,0,[],[],https://twitter.com/barreto_gi/status/1194666290725761025,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '2563374081', 'username': 'barreto_gi'}]",,,,
1194666171901136896,1194666171901136896,1573665585000,2019-11-13,18:19:45,CET,2563374081,barreto_gi,Giovana Barreto,,O inferno é aqui na terra,[],[],[],0,0,0,[],[],https://twitter.com/barreto_gi/status/1194666171901136896,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '2563374081', 'username': 'barreto_gi'}]",,,,
1194666112044216320,1194666112044216320,1573665571000,2019-11-13,18:19:31,CET,2563374081,barreto_gi,Giovana Barreto,,Pq as pessoas são assim ?????,[],[],[],0,0,0,[],[],https://twitter.com/barreto_gi/status/1194666112044216320,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '2563374081', 'username': 'barreto_gi'}]",,,,
1194666050488557570,1194666050488557570,1573665556000,2019-11-13,18:19:16,CET,2563374081,barreto_gi,Giovana Barreto,,"que documentário triste, como o ser humano é horrível! 😭😭😭",[],[],[],1,0,0,[],[],https://twitter.com/barreto_gi/status/1194666050488557570,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '2563374081', 'username': 'barreto_gi'}]",,,,
1194665789376385024,1193965300124921856,1573665494000,2019-11-13,18:18:14,CET,1192176464420069376,tommasoloruss11,Tommaso Lorusso,,Leinvendano di'tutti icolori vergonia pic.twitter.com/cWHu8QPUXN,['matteosalvinimi'],[],[],0,0,0,[],[],https://twitter.com/TommasoLoruss11/status/1194665789376385024,False,,1,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '1192176464420069376', 'username': 'TommasoLoruss11'}, {'user_id': '270839361', 'username': 'matteosalvinimi'}]",,,,
1194665514699808769,1194641397871267841,1573665429000,2019-11-13,18:17:09,CET,2892254642,guagnano_paolo,Paolo Guagnano,,Grazie mille a te anna,['anna_2m_2'],[],[],0,0,0,[],[],https://twitter.com/guagnano_paolo/status/1194665514699808769,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '2892254642', 'username': 'guagnano_paolo'}, {'user_id': '1331077902', 'username': 'annA_2M_2'}]",,,,
1194665451768418304,1194661783916683264,1573665414000,2019-11-13,18:16:54,CET,2892254642,guagnano_paolo,Paolo Guagnano,,Ciao Mirella grazie mille a te,['mmirella28'],[],[],0,0,1,[],[],https://twitter.com/guagnano_paolo/status/1194665451768418304,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '2892254642', 'username': 'guagnano_paolo'}, {'user_id': '3010306774', 'username': 'MMirella28'}]",,,,
1194665320616775680,1194640052636266496,1573665382000,2019-11-13,18:16:22,CET,2892254642,guagnano_paolo,Paolo Guagnano,,Buona serata Santina,['kallac_carta'],[],[],1,0,1,[],[],https://twitter.com/guagnano_paolo/status/1194665320616775680,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '2892254642', 'username': 'guagnano_paolo'}, {'user_id': '1047704917', 'username': 'kallac_carta'}]",,,,
1194665273711890432,1194652467620929537,1573665371000,2019-11-13,18:16:11,CET,2892254642,guagnano_paolo,Paolo Guagnano,,Buona serata viviana,['argentonviviana'],[],[],0,0,1,[],[],https://twitter.com/guagnano_paolo/status/1194665273711890432,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '2892254642', 'username': 'guagnano_paolo'}, {'user_id': '2668135499', 'username': 'ArgentonViviana'}]",,,,
1194665208515575815,1194661783916683264,1573665356000,2019-11-13,18:15:56,CET,2892254642,guagnano_paolo,Paolo Guagnano,,Buona serata Mirella,['mmirella28'],[],[],1,1,1,[],[],https://twitter.com/guagnano_paolo/status/1194665208515575815,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '2892254642', 'username': 'guagnano_paolo'}, {'user_id': '3010306774', 'username': 'MMirella28'}]",,,,
1194665139615797250,1194641397871267841,1573665339000,2019-11-13,18:15:39,CET,2892254642,guagnano_paolo,Paolo Guagnano,,Buona serata anna,['anna_2m_2'],[],[],1,0,0,[],[],https://twitter.com/guagnano_paolo/status/1194665139615797250,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '2892254642', 'username': 'guagnano_paolo'}, {'user_id': '1331077902', 'username': 'annA_2M_2'}]",,,,
1194665011286872064,1194637016224407561,1573665309000,2019-11-13,18:15:09,CET,2892254642,guagnano_paolo,Paolo Guagnano,,Buona serata Gabriele,['gabriel85766922'],[],[],1,0,1,[],[],https://twitter.com/guagnano_paolo/status/1194665011286872064,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '2892254642', 'username': 'guagnano_paolo'}, {'user_id': '848522370654646272', 'username': 'Gabriel85766922'}]",,,,
1194664907448422402,1194646044568625152,1573665284000,2019-11-13,18:14:44,CET,2892254642,guagnano_paolo,Paolo Guagnano,,Buona serata lilli,['lilliflo'],[],[],1,0,1,[],[],https://twitter.com/guagnano_paolo/status/1194664907448422402,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '2892254642', 'username': 'guagnano_paolo'}, {'user_id': '411295303', 'username': 'Lilliflo'}]",,,,
1194664860572954625,1194660993672069120,1573665273000,2019-11-13,18:14:33,CET,2892254642,guagnano_paolo,Paolo Guagnano,,Buona serata alla,['hababaalaa'],[],[],0,0,0,[],[],https://twitter.com/guagnano_paolo/status/1194664860572954625,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '2892254642', 'username': 'guagnano_paolo'}, {'user_id': '926348944686419968', 'username': 'HababaAlaa'}]",,,,
1194664815828094976,1194641334444994561,1573665262000,2019-11-13,18:14:22,CET,2892254642,guagnano_paolo,Paolo Guagnano,,Buona serata Laura,['lovely7012'],[],[],1,0,1,[],[],https://twitter.com/guagnano_paolo/status/1194664815828094976,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '2892254642', 'username': 'guagnano_paolo'}, {'user_id': '836505264706715649', 'username': 'Lovely7012'}]",,,,
1194664770730942466,1194661345041489920,1573665251000,2019-11-13,18:14:11,CET,2892254642,guagnano_paolo,Paolo Guagnano,,Buona serata Alberto,['alberto080461'],[],[],1,0,0,[],[],https://twitter.com/guagnano_paolo/status/1194664770730942466,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '2892254642', 'username': 'guagnano_paolo'}, {'user_id': '2279393862', 'username': 'alberto080461'}]",,,,
1194664672470941698,1194639616055422976,1573665228000,2019-11-13,18:13:48,CET,2892254642,guagnano_paolo,Paolo Guagnano,,Buona serata,['1rematto'],[],[],0,0,0,[],[],https://twitter.com/guagnano_paolo/status/1194664672470941698,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '2892254642', 'username': 'guagnano_paolo'}, {'user_id': '1126811386682728449', 'username': '1Rematto'}]",,,,
1194664618922332162,1194661592589373440,1573665215000,2019-11-13,18:13:35,CET,2892254642,guagnano_paolo,Paolo Guagnano,,Buona serata dida,['dida_ti'],[],[],1,0,1,[],[],https://twitter.com/guagnano_paolo/status/1194664618922332162,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '2892254642', 'username': 'guagnano_paolo'}, {'user_id': '1000073568229740546', 'username': 'Dida_ti'}]",,,,
1194664549057802240,1194660294234124298,1573665198000,2019-11-13,18:13:18,CET,2892254642,guagnano_paolo,Paolo Guagnano,,Buona serata athina,['gkil_g'],[],[],1,0,1,[],[],https://twitter.com/guagnano_paolo/status/1194664549057802240,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '2892254642', 'username': 'guagnano_paolo'}, {'user_id': '3751687703', 'username': 'gkil_g'}]",,,,
1194664462239838209,1194653111551451136,1573665178000,2019-11-13,18:12:58,CET,2892254642,guagnano_paolo,Paolo Guagnano,,Buona serata Cristina,['cristinashonny'],[],[],1,0,1,[],[],https://twitter.com/guagnano_paolo/status/1194664462239838209,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '2892254642', 'username': 'guagnano_paolo'}, {'user_id': '968552876032299009', 'username': 'CristinaShonny'}]",,,,
1194664368392298496,1046701632791154688,1573665155000,2019-11-13,18:12:35,CET,2892254642,guagnano_paolo,Paolo Guagnano,,Buona serata elybet,"['elybetca', 'cmont4560', 'bettypra', 'valyvalentina58', 'onlyamour', 'almirauva', 'rebeka80721106', 'alberto080461', 'user9870', 'biordivanda', 'sonlello', 'gori_magnani', 'tracconto', 'preziosagemma', 'paoloigna1', 'fatimabordignon', 'nadiazanelli1', 'avissmon', 'robertadalpra', 'vaniacavi', 'lissablu68', 'albertopetro2', 'davlucia', '72ladymoonlight', 'robertogranai', 'pina81770030', 'gagareraosaheb', 'cristianeglima', 'vandabio', 'linagarante', 'sorridicncausa', 'lorenzo60952594', 'pietrodimauro', 'lucyluciana94', 'sara309_60', 'mercurimc', 'antonellalator6', 'ilventodelmare1', 'laramazzola', 'italiano705', 'angygel22', 'perlarara7']",[],[],0,0,2,[],[],https://twitter.com/guagnano_paolo/status/1194664368392298496,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '2892254642', 'username': 'guagnano_paolo'}, {'user_id': '1861063610', 'username': 'ElybetCa'}, {'user_id': '2594602871', 'username': 'cmont4560'}, {'user_id': '1018537970', 'username': 'bettypra'}, {'user_id': '4476143476', 'username': 'ValyValentina58'}, {'user_id': '236976719', 'username': 'onlyamour'}, {'user_id': '1082399819086348288', 'username': 'AlmiraUva'}, {'user_id': '810476391674290177', 'username': 'Rebeka80721106'}, {'user_id': '2279393862', 'username': 'alberto080461'}, {'user_id': '2878091469', 'username': 'user9870'}, {'user_id': '1184196103035609088', 'username': 'BiordiVanda'}, {'user_id': '895614591455170561', 'username': 'sonlello'}, {'user_id': '4009900163', 'username': 'gori_magnani'}, {'user_id': '1113338427339083776', 'username': 'TRacconto'}, {'user_id': '2521602814', 'username': 'PreziosaGemma'}, {'user_id': '1341462944', 'username': 'paoloigna1'}, {'user_id': '1125505405000519681', 'username': 'FatimaBordignon'}, {'user_id': '764164503860903936', 'username': 'NadiaZanelli1'}, {'user_id': '1078514636927000576', 'username': 'Avissmon'}, {'user_id': '503093583', 'username': 'RobertaDalPra'}, {'user_id': '476053480', 'username': 'vaniacavi'}, {'user_id': '3170632792', 'username': 'lissablu68'}, {'user_id': '1644683106', 'username': 'albertopetro2'}, {'user_id': '804190579', 'username': 'DavLucia'}, {'user_id': '429120122', 'username': '72LadyMoonLight'}, {'user_id': '630961397', 'username': 'RobertoGranai'}, {'user_id': '959722353365315584', 'username': 'Pina81770030'}, {'user_id': '889908589149773824', 'username': 'GagareRaosaheb'}, {'user_id': '106068828', 'username': 'CristianeGLima'}, {'user_id': '573991398', 'username': 'Vandabio'}, {'user_id': '739731081784655872', 'username': 'LinaGarante'}, {'user_id': '880333098214465536', 'username': 'sorridicncausa'}, {'user_id': '934102165802618880', 'username': 'Lorenzo60952594'}, {'user_id': '1024729327', 'username': 'PietroDiMauro'}, {'user_id': '856216775830253568', 'username': 'Lucyluciana94'}, {'user_id': '1069380308', 'username': 'sara309_60'}, {'user_id': '1012961360', 'username': 'Mercurimc'}, {'user_id': '736257667568635904', 'username': 'AntonellaLaTor6'}, {'user_id': '1063051220703686658', 'username': 'IlVentoDelMare1'}, {'user_id': '488504548', 'username': 'laramazzola'}, {'user_id': '2243083691', 'username': 'italiano705'}, {'user_id': '3222482732', 'username': 'angygel22'}, {'user_id': '495140633', 'username': 'perlarara7'}]",,,,
1194651607855771648,1194307343145672704,1573662113000,2019-11-13,17:21:53,CET,710758188,alinopipo,Giuseppe Galetta,,"Poi parlano di odio, ma se provocano gli italiani tutti i santissimi giorni.😡😡",['cesare_baronio'],[],[],0,0,0,[],[],https://twitter.com/AlinoPipo/status/1194651607855771648,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '710758188', 'username': 'AlinoPipo'}, {'user_id': '2269099070', 'username': 'Cesare_Baronio'}]",,,,
1194649474142003201,1194649474142003201,1573661604000,2019-11-13,17:13:24,CET,136982977,francofera,Francesco Fera 🇮🇹,,"I'm at Ospedale Miulli in Acquaviva delle fonti, Puglia https://www.swarmapp.com/c/5tjQ2WxvEO5 ",[],['https://www.swarmapp.com/c/5tjQ2WxvEO5'],[],0,0,0,[],[],https://twitter.com/francofera/status/1194649474142003201,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '136982977', 'username': 'francofera'}]",,,,
1194647747762237447,1194647747762237447,1573661193000,2019-11-13,17:06:33,CET,829602783011684352,antoadventure,Antonio Donnell🧜🏻‍♂️,,Collab with @KeshaRose #Lover ! ❤️❤️ https://twitter.com/taylorswift13/status/1194589142841282560 …,['kesharose'],['https://twitter.com/taylorswift13/status/1194589142841282560'],[],0,0,10,['#lover'],[],https://twitter.com/antoadventure/status/1194647747762237447,False,https://twitter.com/taylorswift13/status/1194589142841282560,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '829602783011684352', 'username': 'antoadventure'}, {'user_id': '26090319', 'username': 'KeshaRose'}]",,,,
1194643491474878464,1194620679750062080,1573660178000,2019-11-13,16:49:38,CET,710758188,alinopipo,Giuseppe Galetta,,Io sono in attesa da mesi di vedere una inchiesta seria sui fatti di Bibbiano.,['reportrai3'],[],[],4,0,1,[],[],https://twitter.com/AlinoPipo/status/1194643491474878464,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '710758188', 'username': 'AlinoPipo'}, {'user_id': '271476597', 'username': 'reportrai3'}]",,,,
1194643048795451392,1194643048795451392,1573660072000,2019-11-13,16:47:52,CET,898841041134112769,nicla751,Nicla75,,#clario così per dire😂😂😂 pic.twitter.com/0XpYfEqsDB,[],[],['https://pbs.twimg.com/media/EJQ5hDgX0AEcRxp.jpg'],0,0,9,['#clario'],[],https://twitter.com/Nicla751/status/1194643048795451392,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '898841041134112769', 'username': 'Nicla751'}]",,,,
1194640243837849600,1194640243837849600,1573659404000,2019-11-13,16:36:44,CET,1024632547,giuseppeanacle2,GiuseppeAnaclerio,,Il capolavoro Ilva del governo ci costerà 10 miliardi. «È inaccettabile» https://www.tempi.it/il-capolavoro-ilva-del-governo-ci-costera-10-miliardi-e-inaccettabile/ …,[],['https://www.tempi.it/il-capolavoro-ilva-del-governo-ci-costera-10-miliardi-e-inaccettabile/'],[],0,0,0,[],[],https://twitter.com/GiuseppeAnacle2/status/1194640243837849600,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '1024632547', 'username': 'GiuseppeAnacle2'}]",,,,
1194636362713944066,1194636362713944066,1573658478000,2019-11-13,16:21:18,CET,2944803959,grandolfo1980,🇩🇰 Eriksenite Acuta🇩🇰,,"La Juve su Allan ...la moglie : 
Meglio rubare in campo che a casa mia 
😎✋",[],[],[],3,4,25,[],[],https://twitter.com/grandolfo1980/status/1194636362713944066,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '2944803959', 'username': 'grandolfo1980'}]",,,,
1194634069264355336,1194625410702569479,1573657931000,2019-11-13,16:12:11,CET,2808346126,melarosag,Giuseppe Melarosa,,Una parola sola definisce questo pseudo signore....bidiota... crediamo in Lei Sig. Ministro...perché per Lei e' ancora il mio Ministro.,['matteosalvinimi'],[],[],8,0,5,[],[],https://twitter.com/melarosag/status/1194634069264355336,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '2808346126', 'username': 'melarosag'}, {'user_id': '270839361', 'username': 'matteosalvinimi'}]",,,,
1194631878919122947,1194631878919122947,1573657409000,2019-11-13,16:03:29,CET,372937945,leonemaschio,Florio Savino 🦁,,La maggior parte sono animali adatti alla savana. https://twitter.com/Frances47802287/status/1194628124660486146 …,[],['https://twitter.com/Frances47802287/status/1194628124660486146'],[],1,2,6,[],[],https://twitter.com/leonemaschio/status/1194631878919122947,False,https://twitter.com/Frances47802287/status/1194628124660486146,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '372937945', 'username': 'leonemaschio'}]",,,,
1194630098965581830,1194589781801472000,1573656985000,2019-11-13,15:56:25,CET,624056399,lucamacina,luca,,😍😍,"['shawnmendes', 'taylorswift13']",[],[],0,0,0,[],[],https://twitter.com/lucamacina/status/1194630098965581830,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '624056399', 'username': 'lucamacina'}, {'user_id': '379408088', 'username': 'ShawnMendes'}, {'user_id': '17919972', 'username': 'taylorswift13'}]",,,,
1194630056909230089,1194559158680469504,1573656975000,2019-11-13,15:56:15,CET,624056399,lucamacina,luca,,😍😍😍,['amorosoof'],[],[],0,0,1,[],[],https://twitter.com/lucamacina/status/1194630056909230089,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '624056399', 'username': 'lucamacina'}, {'user_id': '79481514', 'username': 'AmorosoOF'}]",,,,
1194630052203261958,1194630052203261958,1573656974000,2019-11-13,15:56:14,CET,372937945,leonemaschio,Florio Savino 🦁,,BELLA GENTE ENEL ENERGIA PARLA CON VOI Https://www.facebook.com/bastagovernidisinistra/videos/1632067550261374/?sfnsn=scwspmo&d=n&vh=e …,[],['Https://www.facebook.com/bastagovernidisinistra/videos/1632067550261374/?sfnsn=scwspmo&d=n&vh=e'],[],0,1,1,[],[],https://twitter.com/leonemaschio/status/1194630052203261958,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '372937945', 'username': 'leonemaschio'}]",,,,
1194626593978646528,1194568971053342720,1573656149000,2019-11-13,15:42:29,CET,1153954443890745346,antonel47502251,antonella,,Mai diffidare dell’ intuìto 😂😂🤗🤗,"['cryfarci', 'cristinaaghilar', 'giudicerosy']",[],[],0,0,1,[],[],https://twitter.com/antonel47502251/status/1194626593978646528,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '1153954443890745346', 'username': 'antonel47502251'}, {'user_id': '2344871025', 'username': 'cryfarci'}, {'user_id': '792728622448730112', 'username': 'CristinaAghilar'}, {'user_id': '996664234749685760', 'username': 'GiudiceRosy'}]",,,,
1194626272925585415,1194576808504692738,1573656073000,2019-11-13,15:41:13,CET,1153954443890745346,antonel47502251,antonella,,Brava 👏🏻👏🏻fai le pulizie in anticipo prima delle festività natalizie 😂😂circondati di gente positiva✌️✌️,"['cristinaaghilar', 'giudicerosy', 'alessan86886096', 'elisa08227000', 'frigeriorosella']",[],[],1,0,1,[],[],https://twitter.com/antonel47502251/status/1194626272925585415,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '1153954443890745346', 'username': 'antonel47502251'}, {'user_id': '792728622448730112', 'username': 'CristinaAghilar'}, {'user_id': '996664234749685760', 'username': 'GiudiceRosy'}, {'user_id': '1159514864043352065', 'username': 'Alessan86886096'}, {'user_id': '843179202597830657', 'username': 'Elisa08227000'}, {'user_id': '1095986615250497541', 'username': 'frigeriorosella'}]",,,,
1194626170551095302,1194626170551095302,1573656048000,2019-11-13,15:40:48,CET,372937945,leonemaschio,Florio Savino 🦁,,Bastardo animale e maledetti chi fa entrare questa feccia https://twitter.com/Signorino978/status/1194606909434806272 …,[],['https://twitter.com/Signorino978/status/1194606909434806272'],[],12,20,25,[],[],https://twitter.com/leonemaschio/status/1194626170551095302,False,https://twitter.com/Signorino978/status/1194606909434806272,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '372937945', 'username': 'leonemaschio'}]",,,,
1194625675216338946,1194625675216338946,1573655930000,2019-11-13,15:38:50,CET,372937945,leonemaschio,Florio Savino 🦁,,Pezzo di 💩 https://twitter.com/claudio_2022/status/1194624660836499465 …,[],['https://twitter.com/claudio_2022/status/1194624660836499465'],[],0,2,2,[],[],https://twitter.com/leonemaschio/status/1194625675216338946,False,https://twitter.com/claudio_2022/status/1194624660836499465,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '372937945', 'username': 'leonemaschio'}]",,,,
1194625232855650307,1194625232855650307,1573655825000,2019-11-13,15:37:05,CET,372937945,leonemaschio,Florio Savino 🦁,,Bella gente pomeriggio buono a tutti voi amici di 💞 una considerazione 20.000 operai in bilico dope le cagate del bibitaro e di Giuseppi Zingaretti non trova di meglio di una gita in America dove non lo caga nessuno.,[],[],[],1,7,7,[],[],https://twitter.com/leonemaschio/status/1194625232855650307,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '372937945', 'username': 'leonemaschio'}]",,,,
1194623982860943360,1194623982860943360,1573655527000,2019-11-13,15:32:07,CET,2478186511,massimi77313359,Massimiliano,,"Il Concerto Bandistico Municipale “CITTÀ DI ALEZIO” ad Adelfia, rappresentato dal presidente Massimiliano Albino Dei Sommi e la segretaria Rosella Demarco in una foto con il presidente di pugliarmonica Graziano…  https://www.instagram.com/p/B4zx8hpChOG/?igshid=1poj8myfgjrbn …",[],['https://www.instagram.com/p/B4zx8hpChOG/?igshid=1poj8myfgjrbn'],[],0,0,0,[],[],https://twitter.com/Massimi77313359/status/1194623982860943360,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '2478186511', 'username': 'Massimi77313359'}]",,,,
1194623715159396353,1194623715159396353,1573655463000,2019-11-13,15:31:03,CET,372937945,leonemaschio,Florio Savino 🦁,,Bella gente un duro colpo per i compagni dopo le vedute della Segre.  https://www.facebook.com/1986182494734640/posts/2785045108181704/?sfnsn=scwspmo&d=n&vh=e …,[],['https://www.facebook.com/1986182494734640/posts/2785045108181704/?sfnsn=scwspmo&d=n&vh=e'],[],0,0,0,[],[],https://twitter.com/leonemaschio/status/1194623715159396353,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '372937945', 'username': 'leonemaschio'}]",,,,
1194623293241737218,1194568971053342720,1573655362000,2019-11-13,15:29:22,CET,1153954443890745346,antonel47502251,antonella,,Anch’io non ho ancora letto nessun tweet offensivo! Seguo persone di buon senso allora!,"['cryfarci', 'cristinaaghilar', 'giudicerosy']",[],[],1,0,2,[],[],https://twitter.com/antonel47502251/status/1194623293241737218,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '1153954443890745346', 'username': 'antonel47502251'}, {'user_id': '2344871025', 'username': 'cryfarci'}, {'user_id': '792728622448730112', 'username': 'CristinaAghilar'}, {'user_id': '996664234749685760', 'username': 'GiudiceRosy'}]",,,,
1194622711567224833,1194612842495979520,1573655224000,2019-11-13,15:27:04,CET,1153954443890745346,antonel47502251,antonella,,Buon pomeriggio Patty 🤗,['parisellapatri3'],[],[],1,0,1,[],[],https://twitter.com/antonel47502251/status/1194622711567224833,False,,0,,"40.6646012,16.5650235,50km",,,,,"[{'user_id': '1153954443890745346', 'username': 'antonel47502251'}, {'user_id': '982006345779073025', 'username': 'parisellapatri3'}]",,,,
